ROUTE_ID,COMPANY_CODE,DISTRICT,ROUTE_NAMEC,ROUTE_NAMES,ROUTE_NAMEE,ROUTE_TYPE,SERVICE_MODE,SPECIAL_TYPE,JOURNEY_TIME,LOC_START_NAMEC,LOC_START_NAMES,LOC_START_NAMEE,LOC_END_NAMEC,LOC_END_NAMES,LOC_END_NAMEE,HYPERLINK_C,HYPERLINK_S,HYPERLINK_E,FULL_FARE,LAST_UPDATE_DATE
1555,"CTB",,"592","592","592",1,"R",0,3.0000000000000000e+01,"海怡半島","海怡半岛","South Horizons","銅鑼灣(摩頓台)","铜锣湾(摩顿台)","Causeway Bay (Moreton Terrace)","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=592&dsmode=1&l=0","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=592&dsmode=1&l=2","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=592&dsmode=1&l=1",6.6000,"01/02/25 00:00:00"
1565,"KMB+CTB",,"601P","601P","601P",1,"T",1,4.2000000000000000e+01,"寶達","宝达","PO TAT","上環","上环","SHEUNG WAN","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=601P&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=601P&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=601P&lang=en",12.9000,"06/18/23 00:00:00"
1566,"KMB+CTB",,"601P","601P","601P",1,"T",1,5.0000000000000000e+01,"上環","上环","Sheung Wan","寶達","宝达","PO TAT","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=601P&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=601P&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=601P&lang=en",12.9000,"06/18/23 00:00:00"
1568,"KMB+CTB",,"104","104","104",1,"T",1,4.6000000000000000e+01,"澤安邨","泽安邨","CHAK ON ESTATE","中環街市","中环街市","CENTRAL MARKET","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=104&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=104&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=104&lang=en",12.9000,"06/18/23 00:00:00"
1569,"KMB+CTB",,"118","118","118",1,"T",1,4.9000000000000000e+01,"柴灣(康翠臺)","柴湾(康翠台)","CHAI WAN (GREENWOOD TERRACE)","長沙灣(深旺道)","长沙湾(深旺道)","CHEUNG SHA WAN (SHAM MONG ROAD)","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=118&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=118&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=118&lang=en",12.9000,"08/11/23 00:00:00"
1571,"CTB",,"4","4","4",1,"T",1,3.8000000000000000e+01,"黃竹坑","黄竹坑","Wong Chuk Hang","中環(途經中環碼頭)","中环(途经中环码头)","Central (via Central Piers)","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=4&dsmode=1&l=0","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=4&dsmode=1&l=2","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=4&dsmode=1&l=1",7.7000,"01/02/25 00:00:00"
1572,"CTB",,"42C","42C","42C",1,"T",1,3.7000000000000000e+01,"數碼港","数码港","Cyberport","北角碼頭","北角码头","North Point Ferry","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=42C&dsmode=1&l=0","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=42C&dsmode=1&l=2","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=42C&dsmode=1&l=1",9.4000,"09/20/24 00:00:00"
1435,"KMB",,"N216","N216","N216",1,"N",0,7.0000000000000000e+01,"油塘","油塘","YAU TONG","紅磡站","红磡站","HUNG HOM STATION","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N216&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N216&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N216&lang=en",15.4000,"03/15/24 00:00:00"
1436,"KMB",,"N237","N237","N237",1,"N",0,2.9000000000000000e+01,"美孚","美孚","MEI FOO","葵盛(循環線)","葵盛(循环线)","KWAI SHING(CIRCULAR)","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N237&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N237&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N237&lang=en",10.4000,"06/18/23 00:00:00"
1437,"KMB",,"N241","N241","N241",1,"N",0,7.8000000000000000e+01,"紅磡站","红磡站","HUNG HOM STATION","青衣(長宏邨)","青衣(长宏邨)","TSING YI (CHEUNG WANG ESTATE)","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N241&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N241&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N241&lang=en",17.9000,"01/02/25 00:00:00"
1438,"KMB",,"N260","N260","N260",1,"N",0,7.7000000000000000e+01,"屯門碼頭","屯门码头","TUEN MUN PIER HEAD","美孚","美孚","MEI FOO","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N260&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N260&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N260&lang=en",12.7000,"06/21/24 00:00:00"
1439,"KMB",,"N269","N269","N269",1,"N",0,8.3000000000000000e+01,"天慈","天慈","TIN TSZ","美孚","美孚","MEI FOO","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N269&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N269&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N269&lang=en",14.3000,"04/12/24 00:00:00"
1441,"KMB",,"N271","N271","N271",1,"N",0,7.0000000000000000e+01,"大埔(富亨)","大埔(富亨)","TAI PO (FU HENG)","紅磡站","红磡站","HUNG HOM STATION","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N271&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N271&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N271&lang=en",21.8000,"01/02/25 00:00:00"
1452,"LWB+CTB",,"S1","S1","S1",1,"R",0,2.1000000000000000e+01,"東涌站","东涌站","TUNG CHUNG STATION","機場(循環線)","机场(循环线)","AIRPORT (CIRCULAR)","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=S1&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=S1&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=S1&lang=en",3.7000,"03/08/24 00:00:00"
1453,"LWB+CTB",,"R8","R8","R8",1,"T",1,1.7000000000000000e+01,"迪士尼樂園","迪士尼乐园","Disneyland","青嶼幹線轉車站(循環線)(不經迪欣湖)","青屿干线转车站(循环线)(不经迪欣湖)","Lantau Link Interchange (Circular) (Omit Inspiration Lake)","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=R8&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=R8&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=R8&lang=en",7.4000,"01/02/24 00:00:00"
1457,"LWB",,"N42A","N42A","N42A",1,"NT",1,1.1500000000000000e+02,"粉嶺(聯和墟)","粉岭(联和墟)","FANLING (LUEN WO HUI)","東涌站","东涌站","TUNG CHUNG STATION","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N42A&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N42A&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N42A&lang=en",31.1000,"06/18/23 00:00:00"
1458,"LWB",,"N42","N42","N42",1,"NT",1,1.0500000000000000e+02,"耀安巴士總站","耀安巴士总站","YIU ON BUS TERMINUS","東涌站","东涌站","TUNG CHUNG STATION","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N42&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N42&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N42&lang=en",27.9000,"10/02/24 00:00:00"
1459,"LWB",,"N31","N31","N31",1,"N",0,7.7000000000000000e+01,"荃灣(愉景新城)","荃湾(愉景新城)","TSUEN WAN (DISCOVERY PARK)","機場(地面運輸中心)","机场(地面运输中心)","AIRPORT (GROUND TRANSPORTATION CENTRE)","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N31&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N31&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N31&lang=en",22.3000,"09/22/23 00:00:00"
1469,"LWB",,"A43","A43","A43",1,"R",0,9.5000000000000000e+01,"粉嶺(聯和墟)","粉岭(联和墟)","FANLING (LUEN WO HUI)","機場(地面運輸中心)","机场(地面运输中心)","AIRPORT (GROUND TRANSPORTATION CENTRE)","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=A43&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=A43&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=A43&lang=en",32.4000,"06/18/24 00:00:00"
1470,"LWB",,"A41P","A41P","A41P",1,"R",0,9.3000000000000000e+01,"烏溪沙站","乌溪沙站","WU KAI SHA STATION","機場(地面運輸中心)","机场(地面运输中心)","AIRPORT (GROUND TRANSPORTATION CENTRE)","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=A41P&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=A41P&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=A41P&lang=en",29.0000,"12/13/24 00:00:00"
1473,"LWB",,"A31","A31","A31",1,"R",0,8.7000000000000000e+01,"荃灣(如心廣場)","荃湾(如心广场)","TSUEN WAN (NINA TOWER)","機場(地面運輸中心)","机场(地面运输中心)","AIRPORT (GROUND TRANSPORTATION CENTRE)","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=A31&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=A31&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=A31&lang=en",19.8000,"12/13/24 00:00:00"
1474,"LWB",,"E33P","E33P","E33P",1,"R",0,7.6000000000000000e+01,"兆康站(南)","兆康站(南)","SIU HONG STATION (SOUTH)","機場(地面運輸中心)","机场(地面运输中心)","AIRPORT (GROUND TRANSPORTATION CENTRE)","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=E33P&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=E33P&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=E33P&lang=en",12.4000,"06/10/23 00:00:00"
1475,"CTB",,"H1","H1","H1",1,"T",1,6.4000000000000000e+01,"中環 (天星碼頭)","中环 (天星码头)","Central (Star Ferry)","尖沙咀","尖沙咀","Tsim Sha Tsui","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=H1&dsmode=1&l=0","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=H1&dsmode=1&l=2","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=H1&dsmode=1&l=1",47.6000,"04/02/24 00:00:00"
1480,"CTB",,"1","1","1",1,"R",0,2.8000000000000000e+01,"中環 (港澳碼頭)","中环 (港澳码头)","Central (Macau Ferry)","跑馬地(上)","跑马地(上)","Happy Valley (Upper)","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=1&dsmode=1&l=0","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=1&dsmode=1&l=2","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=1&dsmode=1&l=1",4.8000,"10/04/24 00:00:00"
1495,"CTB",,"11","11","11",1,"T",1,3.9000000000000000e+01,"中環碼頭","中环码头","Central (Ferry Piers)","渣甸山(循環線)(星期日及公眾假期班次，不經雪廠街)","渣甸山(循环线)(星期日及公众假期班次，不经雪厂街)","Jardine's Lookout (Circular) (Sunday & Public Holiday departure, omit Ice House Street)","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=11&dsmode=1&l=0","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=11&dsmode=1&l=2","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=11&dsmode=1&l=1",8.6000,"01/02/25 00:00:00"
1497,"KMB+CTB",,"111","111","111",1,"R",0,4.4000000000000000e+01,"坪石 / 彩虹站","坪石 / 彩虹站","PING SHEK / CHOI HUNG STATION","中環(港澳碼頭)","中环(港澳码头)","CENTRAL (MACAU FERRY)","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=111&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=111&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=111&lang=en",12.2000,"10/10/24 00:00:00"
1498,"KMB+CTB",,"111P","111P","111P",1,"T",1,4.3000000000000000e+01,"彩福","彩福","CHOI FOOK","中環(港澳碼頭)","中环(港澳码头)","CENTRAL (MACAU FERRY)","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=111P&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=111P&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=111P&lang=en",12.2000,"10/10/24 00:00:00"
1499,"KMB+CTB",,"113","113","113",1,"R",0,7.3000000000000000e+01,"彩虹","彩虹","Choi Hung","堅尼地城 (卑路乍灣)","坚尼地城 (卑路乍湾)","Kennedy Town (Belcher Bay)","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=113&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=113&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=113&lang=en",12.9000,"08/16/24 00:00:00"
1505,"KMB+CTB",,"118P","118P","118P",1,"T",1,5.4000000000000000e+01,"小西灣(藍灣半島)","小西湾(蓝湾半岛)","SIU SAI WAN (ISLAND RESORT)","長沙灣(深旺道)","长沙湾(深旺道)","CHEUNG SHA WAN (SHAM MONG ROAD)","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=118P&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=118P&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=118P&lang=en",12.9000,"09/05/24 00:00:00"
1514,"KMB+CTB",,"171P","171P","171P",1,"T",1,5.1000000000000000e+01,"海怡半島","海怡半岛","South Horizons","荔枝角","荔枝角","Lai Chi Kok","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=171P&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=171P&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=171P&lang=en",14.7000,"06/18/23 00:00:00"
1515,"KMB+CTB",,"171A","171A","171A",1,"T",1,5.4000000000000000e+01,"利東邨","利东邨","Lei Tung Estate","荔枝角","荔枝角","Lai Chi Kok","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=171A&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=171A&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=171A&lang=en",14.7000,"06/18/23 00:00:00"
1516,"CTB",,"18","18","18",1,"T",1,2.3000000000000000e+01,"北角(健康中街)","北角(健康中街)","North Point (Healthy Street Central)","上環","上环","Sheung Wan","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=18&dsmode=1&l=0","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=18&dsmode=1&l=2","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=18&dsmode=1&l=1",7.0000,"06/18/23 00:00:00"
1519,"CTB",,"2","2","2",1,"R",0,5.8000000000000000e+01,"嘉亨灣","嘉亨湾","Grand Promenade","中環 (港澳碼頭)","中环 (港澳码头)","Central (Macau Ferry)","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=2&dsmode=1&l=0","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=2&dsmode=1&l=2","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=2&dsmode=1&l=1",5.5000,"01/10/24 00:00:00"
1520,"CTB",,"23","23","23",1,"R",0,4.2000000000000000e+01,"北角碼頭","北角码头","North Point Ferry","蒲飛路","蒲飞路","Pokfield Road","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=23&dsmode=1&l=0","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=23&dsmode=1&l=2","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=23&dsmode=1&l=1",9.4000,"01/02/25 00:00:00"
1522,"CTB",,"25","25","25",1,"R",0,3.9000000000000000e+01,"中環 (3 號碼頭)","中环 (3 号码头)","Central (Piers 3)","寶馬山(循環線)","宝马山(循环线)","Braemar Hill (Circular)","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=25&dsmode=1&l=0","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=25&dsmode=1&l=2","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=25&dsmode=1&l=1",9.4000,"01/02/25 00:00:00"
1531,"KMB+CTB",,"302","302","302",1,"T",1,4.7000000000000000e+01,"慈雲山(北)","慈云山(北)","Tsz Wan Shan (North)","上環","上环","Sheung Wan","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=302&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=302&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=302&lang=en",13.8000,"06/18/23 00:00:00"
1537,"CTB",,"37A","37A","37A",1,"R",0,4.0000000000000000e+01,"置富花園","置富花园","Chi Fu Fa Yuen","金鐘(循環線)","金钟(循环线)","Admiralty (Circular)","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=37A&dsmode=1&l=0","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=37A&dsmode=1&l=2","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=37A&dsmode=1&l=1",6.6000,"07/03/24 00:00:00"
1538,"CTB",,"37B","37B","37B",1,"R",0,4.3000000000000000e+01,"置富花園","置富花园","Chi Fu Fa Yuen","中環(循環線)","中环(循环线)","Central (Circular)","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=37B&dsmode=1&l=0","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=37B&dsmode=1&l=2","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=37B&dsmode=1&l=1",6.6000,"01/02/25 00:00:00"
1539,"CTB",,"37X","37X","37X",1,"T",1,3.5000000000000000e+01,"置富花園","置富花园","Chi Fu Fa Yuen","中環(循環線)","中环(循环线)","Central (Circular)","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=37X&dsmode=1&l=0","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=37X&dsmode=1&l=2","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=37X&dsmode=1&l=1",6.6000,"07/03/24 00:00:00"
1543,"CTB",,"3A","3A","3A",1,"T",1,2.5000000000000000e+01,"中環(天星碼頭)","中环(天星码头)","Central (Star Ferry)","摩星嶺","摩星岭","Felix Villas","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=3A&dsmode=1&l=0","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=3A&dsmode=1&l=2","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=3A&dsmode=1&l=1",7.7000,"06/18/23 00:00:00"
1545,"CTB",,"4","4","4",1,"T",1,3.6000000000000000e+01,"華富(南)","华富(南)","Wah Fu (South)","中環","中环","Central","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=4&dsmode=1&l=0","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=4&dsmode=1&l=2","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=4&dsmode=1&l=1",7.7000,"01/02/25 00:00:00"
1556,"CTB",,"595","595","595",1,"R",0,1.7000000000000000e+01,"海怡半島","海怡半岛","South Horizons","石排灣 (循環線)","石排湾 (循环线)","Shek Pai Wan (Circular)","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=595&dsmode=1&l=0","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=595&dsmode=1&l=2","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=595&dsmode=1&l=1",4.2000,"01/02/25 00:00:00"
1557,"CTB",,"5B","5B","5B",1,"R",0,5.6000000000000000e+01,"摩星嶺","摩星岭","Felix Villas","香港大球場","香港大球场","Hong Kong Stadium","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=5B&dsmode=1&l=0","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=5B&dsmode=1&l=2","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=5B&dsmode=1&l=1",4.8000,"10/04/24 00:00:00"
1561,"CTB",,"5X","5X","5X",1,"R",0,5.1000000000000000e+01,"堅尼地城","坚尼地城","Kennedy Town","銅鑼灣(威非路道)","铜锣湾(威非路道)","Causeway Bay (Whitfield Road)","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=5X&dsmode=1&l=0","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=5X&dsmode=1&l=2","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=5X&dsmode=1&l=1",6.1000,"01/02/25 00:00:00"
1562,"CTB",,"702A","702A","702A",1,"T",1,3.3000000000000000e+01,"海盈邨","海盈邨","Hoi Ying Estate","白田邨","白田邨","Pak Tin Estate","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=702A&dsmode=1&l=0","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=702A&dsmode=1&l=2","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=702A&dsmode=1&l=1",5.0000,"06/18/23 00:00:00"
1563,"KMB+CTB",,"606","606","606",1,"T",1,7.7000000000000000e+01,"彩雲","彩云","Choi Wan","小西灣(藍灣半島)(經彩霞道)","小西湾(蓝湾半岛)(经彩霞道)","Siu Sai Wan (Island Resort) (via Choi Ha Road)","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=606&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=606&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=606&lang=en",12.9000,"06/28/24 00:00:00"
1564,"KMB+CTB",,"680","680","680",1,"T",1,7.7000000000000000e+01,"利安","利安","LEE ON","金鐘站(東)(經頌安邨)","金钟站(东)(经颂安邨)","ADMIRALTY STATION (EAST) (via Chung On Estate)","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=680&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=680&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=680&lang=en",24.4000,"06/14/24 00:00:00"
1573,"CTB",,"63","63","63",1,"T",1,5.7000000000000000e+01,"北角碼頭","北角码头","North Point Ferry","赤柱市場","赤柱市场","Stanley Market","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=63&dsmode=1&l=0","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=63&dsmode=1&l=2","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=63&dsmode=1&l=1",12.1000,"06/18/23 00:00:00"
1576,"CTB",,"66","66","66",1,"T",1,5.0000000000000000e+01,"中環(交易廣場)","中环(交易广场)","Central (Exchange Square)","馬坑邨","马坑邨","Ma Hang Estate","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=66&dsmode=1&l=0","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=66&dsmode=1&l=2","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=66&dsmode=1&l=1",11.7000,"01/02/25 00:00:00"
1579,"KMB+CTB",,"680P","680P","680P",1,"T",1,6.3000000000000000e+01,"烏溪沙站","乌溪沙站","Wu Kai Sha Station","金鐘站(東)","金钟站(东)","Admiralty Station (East)","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=680P&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=680P&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=680P&lang=en",24.4000,"11/15/24 00:00:00"
1580,"KMB+CTB",,"680X","680X","680X",1,"T",1,5.6000000000000000e+01,"烏溪沙站","乌溪沙站","WU KAI SHA STATION","中環(港澳碼頭)","中环(港澳码头)","CENTRAL (MACAU FERRY)","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=680X&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=680X&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=680X&lang=en",24.4000,"11/15/24 00:00:00"
