ID,Easting,Northing,Latitude(DDD.DDDD),Longitude(DDD.DDDD)
13212,840106,819618,22.315548775,114.214124844
13213,838308,825933,22.372579877,114.196682066
13214,838431,826168,22.374701902,114.197876672
13215,838265,826383,22.376643668,114.196265115
13217,835342,821684,22.334210012,114.167885689
13218,835275,821784,22.335113032,114.167235259
13219,835111,822003,22.337090626,114.165643144
13221,811812,815920,22.281984483,113.939568877
13222,812047,816727,22.289275457,113.941836973
13223,826495,840423,22.503404516,114.081893009
13224,836512,815033,22.274147645,114.179241840
13226,842920,832647,22.433198941,114.241491004
13227,842844,832396,22.430932589,114.240751713
13228,840088,820702,22.325337976,114.213952731
13229,846347,818506,22.305481513,114.274691088
13230,812936,817291,22.294380949,113.950455456
13231,813087,817443,22.295755630,113.951918588
13232,813103,817429,22.295629418,113.952074058
13234,842260,820062,22.319552202,114.235032583
13235,842324,820145,22.320301517,114.235654079
13236,835684,817365,22.295207001,114.171207043
13237,821369,833689,22.442556778,114.032137953
13238,817724,833088,22.437093878,113.996735702
13239,842004,820323,22.321910059,114.232548789
13240,841817,820586,22.324285716,114.230734653
13241,841823,820849,22.326660741,114.230793805
13242,841910,820488,22.323400416,114.231636994
13243,842340,819994,22.318937841,114.235808803
13245,831311,824224,22.357140756,114.128748938
13246,814722,827558,22.387120441,113.967648827
13247,823394,834670,22.451432063,114.051801849
13248,832465,839401,22.494199203,114.139916415
13251,835366,812155,22.248157193,114.168123987
13252,839632,819643,22.315775532,114.209524395
13253,829043,827518,22.386879282,114.106714992
13260,838442,828454,22.395345659,114.197986601
13261,839035,832477,22.431674460,114.203752359
13262,813232,817606,22.297229554,113.953323364
13263,819773,818734,22.307491060,114.016788133
13268,819583,818573,22.306035308,114.014945839
13270,819843,817380,22.295264325,114.017481360
13272,820026,817342,22.294922897,114.019257625
13273,820053,817310,22.294634173,114.019519963
13275,814477,827253,22.384363057,113.965273897
13276,844661,820004,22.319018388,114.258336318
13277,829604,837715,22.478965175,114.112119976
13278,821386,833635,22.442069283,114.032303604
13279,840222,819528,22.314735758,114.215250483
13280,839667,819647,22.315811586,114.209864103
13282,833554,844784,22.542811771,114.150490226
13283,833697,845067,22.545367580,114.151879943
13284,834080,845922,22.553089053,114.155602170
13285,833403,844543,22.540635211,114.149022713
13286,833555,844743,22.542441528,114.150500018
13287,833778,845110,22.545756005,114.152667332
13288,833530,844179,22.537348372,114.150257956
13289,833433,844377,22.539136223,114.149314651
13290,833488,844212,22.537646306,114.149849610
13291,833392,844415,22.539479308,114.148916011
13292,818106,832901,22.435409286,114.000448618
13293,841790,820856,22.326724061,114.230473515
13294,841611,820835,22.326534984,114.228735987
13295,841500,820995,22.327980219,114.227659093
13299,812974,817322,22.294661410,113.950823764
13300,845249,818651,22.306797029,114.264035817
13301,845067,818425,22.304757053,114.262268249
13302,844972,818642,22.306717176,114.261347459
13303,844571,818275,22.303404926,114.257453818
13304,812183,819793,22.316964986,113.943110630
13305,845001,818605,22.306382897,114.261628704
13306,845130,818445,22.304937342,114.262879772
13307,844773,818441,22.304903020,114.259415080
13308,836707,819869,22.317819686,114.181135232
13309,811922,820063,22.319399555,113.940573334
13310,835033,818584,22.306214979,114.164888610
13311,836880,818169,22.302467605,114.182813692
13312,839044,826555,22.378195834,114.203829452
13313,839632,821698,22.334333388,114.209528719
13314,842173,820153,22.320374287,114.234188499
10000020,830435,824677,22.361228844,114.120242572
10000021,830530,824442,22.359106986,114.121165758
10000022,819689,818841,22.308456525,114.015971797
10000023,837380,819937,22.318433462,114.187667323
10000024,828807,824685,22.361294792,114.104436514
10000025,831338,825346,22.367273103,114.129007611
10000026,830808,842963,22.526360914,114.123801232
10000027,841672,820973,22.327781014,114.229328547
10000028,836649,825380,22.367587163,114.180573621
10000029,838826,826477,22.377491792,114.201712538
10000030,840016,821347,22.331162861,114.213255384
10000031,842452,840361,22.502861390,114.236974976
10000032,836383,842397,22.521258462,114.177992215
10000033,836390,842405,22.521330704,114.178060256
10000034,811629,819384,22.313263665,113.937739953
10000036,842826,819593,22.315314790,114.240524242
10000037,834851,834770,22.452382959,114.163107961
10000038,838100,828654,22.397152161,114.194665590
10000039,818693,836265,22.465793705,114.006113533
10000040,824469,831230,22.420375081,114.062271099
10000041,821245,834648,22.451215869,114.030924297
10000042,812654,817281,22.294286804,113.947719029
10000043,835289,815802,22.281091950,114.167374795
10000044,835919,815757,22.280685813,114.173487898
10000045,825217,832935,22.435776999,114.069524554
10000046,834166,822152,22.338435289,114.156469652
10000047,838197,822049,22.337505332,114.195599596
10000048,838825,821781,22.335084317,114.201695302
10000049,833997,822295,22.339726446,114.154828918
10000050,835270,811838,22.245294417,114.167192882
10000052,839532,821071,22.328671408,114.208556738
10000053,834642,834597,22.450820506,114.161077661
10000054,838381,826639,22.378955344,114.197391807
10000055,830655,824668,22.361148302,114.122378553
10000059,809760,831227,22.420183521,113.919403934
10000060,833554,816579,22.288106898,114.150538219
10000061,835264,810819,22.236092149,114.167135310
10000062,813221,817591,22.297093949,113.953216832
10000063,838904,820816,22.326369687,114.202460567
10000064,838947,820804,22.326261254,114.202877924
10000065,834510,818292,22.303577588,114.159813185
10000066,838702,820693,22.325259223,114.200499677
10000067,839148,827461,22.386377316,114.204840934
10000077,844504,832359,22.430591275,114.256876260
10000080,834427,818115,22.301979083,114.159007883
10000081,834142,818076,22.301626562,114.156242077
10000082,840905,819474,22.314246400,114.221879282
10000085,820691,817264,22.294224649,114.025711703
10000086,820478,817357,22.295062556,114.023643794
10000087,820474,817374,22.295216039,114.023604810
10000088,820396,817253,22.294122621,114.022849075
10000089,820392,817262,22.294203860,114.022810169
10000095,834594,840441,22.503594225,114.160605186
10000096,838576,821534,22.332854118,114.199277889
10000097,841265,819286,22.312547639,114.225372714
10000101,837324,819437,22.313918198,114.187123462
10000102,837732,826294,22.375840489,114.191089639
10000103,835129,821887,22.336043092,114.165817956
10000104,815001,830309,22.411966678,113.970321390
10000105,834152,840521,22.504316166,114.156309382
10000106,841941,815900,22.281967880,114.231921636
10000107,841955,815910,22.282058140,114.232057519
10000108,807619,818371,22.304053724,113.898839239
10000109,818086,826049,22.373532388,114.000332493
10000110,836125,815860,22.281615997,114.175486768
10000112,818592,836271,22.465846845,114.005132141
10000113,829348,828624,22.396868280,114.109671940
10000114,825345,832656,22.433258325,114.070769864
10000115,818395,825922,22.372388760,114.003334203
10000116,837593,820778,22.326028037,114.189735379
10000117,837607,820807,22.326289913,114.189871293
10000118,837599,820790,22.326136400,114.189793627
10000119,837475,820550,22.323969150,114.188589848
10000120,837481,820563,22.324086544,114.188648095
10000121,842353,813840,22.263363353,114.235911615
10000123,824105,823775,22.353050158,114.058792405
10000124,832173,812756,22.253580015,114.137147002
10000125,841187,815220,22.275829365,114.224603202
10000126,839412,819293,22.312615239,114.207388449
10000127,841870,817956,22.300535071,114.231239883
10000128,846110,817007,22.291946008,114.272381798
10000129,846112,817031,22.292162731,114.272401354
10000130,835068,833632,22.442106470,114.165217015
10000131,835112,833652,22.442287110,114.165644438
10000133,845522,818871,22.308782314,114.266686576
10000134,839682,818970,22.309697840,114.210008244
10000135,838469,825469,22.368389509,114.198244679
10000136,820917,833916,22.444602689,114.027744816
10000137,835929,818727,22.307506763,114.173584312
10000139,833888,821032,22.328320680,114.153772689
10000140,834256,818002,22.300958433,114.157348510
10000141,835961,816164,22.284361289,114.173895360
10000142,832392,813194,22.257535951,114.139270558
10000143,835296,834687,22.451633742,114.167431275
10000144,840174,821604,22.333483367,114.214789683
10000145,839091,821859,22.335788286,114.204277516
10000146,837321,821203,22.329866225,114.187095511
10000147,835558,819757,22.316808172,114.169983249
10000148,840780,819524,22.314698262,114.220666221
10000149,836868,818328,22.303903476,114.182697294
10000150,837686,819836,22.317521146,114.190637240
10000151,837209,825756,22.370982429,114.186011054
10000152,838789,826908,22.381384004,114.201353951
10000153,838282,826804,22.380445500,114.196430716
10000154,836031,834351,22.448599769,114.174571958
10000155,832069,839274,22.493051415,114.136068378
10000156,845889,816034,22.283160465,114.270231363
10000157,838756,822473,22.341333575,114.201026593
10000158,837380,820331,22.321991515,114.187667598
10000159,837466,819551,22.314947593,114.188501741
10000160,834608,819960,22.318640731,114.160762539
10000161,835790,820388,22.322506556,114.172234806
10000162,831588,824883,22.363092662,114.131436286
10000163,831240,824160,22.356562594,114.128059831
10000164,831286,822988,22.345978917,114.128510073
10000165,830886,826322,22.376085547,114.124615729
10000308,838960,819635,22.315704471,114.203002139
10000310,835852,817277,22.294412355,114.172837388
10000315,833970,840586,22.504902906,114.154540462
9827,815938,829337,22.403200461,113.979434238
9830,815446,828425,22.394958786,113.974667983
9831,814417,829587,22.405439358,113.964659295
9832,814565,829834,22.407671756,113.966093287
9833,814440,829813,22.407480530,113.964879572
9834,814346,829704,22.406495013,113.963968143
9835,814358,829580,22.405375392,113.964086391
9836,814689,829872,22.408016478,113.967297064
9837,814667,829968,22.408883123,113.967082097
9838,814842,829918,22.408433798,113.968782388
9839,814661,830108,22.410147308,113.967021926
9840,815031,829854,22.407858202,113.970618824
9841,815135,829683,22.406315283,113.971631143
9842,815174,829665,22.406153215,113.972010146
9843,814851,829694,22.406411092,113.968872807
9844,815544,829934,22.408586917,113.975600059
9845,815641,830104,22.410123261,113.976539931
9846,815633,830190,22.410899783,113.976461120
9849,815875,830557,22.414216849,113.978806788
9850,816018,829951,22.408746100,113.980203375
9851,815979,829926,22.408519878,113.979824921
9852,816066,830510,22.413794682,113.980662469
9854,816269,830435,22.413119780,113.982635039
9855,816223,830413,22.412920573,113.982188545
9856,816245,830405,22.412848587,113.982402318
9857,816246,830143,22.410482623,113.982415322
9858,816223,830161,22.410644902,113.982191715
9859,816243,831010,22.418311976,113.982375288
9860,816222,831026,22.418456217,113.982171118
9861,816391,831246,22.420444882,113.983809833
9862,816562,831479,22.422550947,113.985467859
9863,816579,831462,22.422397626,113.985633191
9864,816712,831615,22.423780805,113.986923149
9865,816668,831600,22.423644846,113.986495955
9866,817003,831983,22.427107300,113.989745224
9867,817053,832004,22.427297501,113.990230640
9868,817294,832252,22.429539734,113.992568613
9869,817264,832264,22.429647766,113.992277063
9870,817328,832467,22.431481651,113.992896316
9871,817310,832492,22.431707213,113.992721172
9872,817835,832695,22.433546122,113.997818518
9873,817833,832722,22.433789922,113.997798778
9874,818215,833017,22.436457968,114.001506124
9875,818271,833027,22.436548862,114.002049998
9876,818614,833261,22.438665553,114.005379321
9877,818480,833201,22.438122340,114.004078289
9878,818850,833412,22.440031564,114.007670219
9880,819130,833598,22.441714049,114.010388218
9881,819391,833757,22.443152480,114.012921994
9882,819587,833787,22.443425315,114.014825724
9884,817804,836097,22.464267227,113.997477884
9885,817793,836147,22.464718627,113.997370426
9886,818006,836523,22.468116342,113.999435614
9887,817983,836537,22.468242521,113.999211979
9888,817987,836632,22.469100450,113.999249750
9889,818100,836225,22.465426288,114.000352350
9890,818075,836211,22.465299597,114.000109608
9891,817920,835901,22.462498519,113.998607201
9892,818043,835828,22.461840617,113.999803088
9893,818373,835871,22.462232410,114.003008822
9895,818687,834545,22.450261356,114.006074264
9897,818633,834439,22.449303577,114.005550829
9898,818328,834154,22.446726739,114.002590988
9899,818385,834168,22.446853761,114.003144572
9900,818699,834866,22.453160240,114.006187297
9901,818785,834904,22.453504277,114.007022387
9902,818659,834884,22.453322376,114.005798489
9903,818560,834939,22.453818026,114.004836069
9904,818369,834574,22.450519940,114.002984565
9905,817927,835110,22.455355552,113.998684341
9906,817773,835687,22.460564432,113.997181461
9907,818580,834069,22.445961778,114.005040053
9908,818432,834118,22.446402731,114.003601727
9909,818863,833832,22.443824472,114.007791909
9910,818857,833821,22.443725077,114.007733742
9911,819115,833814,22.443664470,114.010240173
9912,819090,833804,22.443573915,114.009997417
9913,817301,832784,22.434343996,113.992630268
9914,817313,832677,22.433377874,113.992748109
9915,817236,833002,22.436311906,113.991996258
9916,817262,832981,22.436122556,113.992249073
9917,817209,833432,22.440194683,113.991728828
9918,817165,833800,22.443517383,113.991296979
9919,817172,833800,22.443517462,113.991364981
9920,817267,833977,22.445116901,113.992285747
9921,817271,833968,22.445035672,113.992324713
9922,817363,834083,22.446075188,113.993217092
9923,817373,834100,22.446228815,113.993314037
9925,817607,834077,22.446023685,113.995587552
9926,817732,834144,22.446630081,113.996801109
9927,817865,834145,22.446640547,113.998093159
9943,823186,834685,22.451565941,114.049780983
9944,823161,834196,22.447149871,114.049542136
9945,823131,834187,22.447068367,114.049250766
9946,823163,833808,22.443646079,114.049564763
9947,822789,833832,22.443859904,114.045931312
9948,822438,833869,22.444191229,114.042521173
9949,822550,833890,22.444381770,114.043609027
9950,822212,833939,22.444821518,114.040325055
9951,821819,833979,22.445179461,114.036506836
9952,821776,833878,22.444267024,114.036090026
9956,821220,833912,22.444569259,114.030688385
9957,821210,833888,22.444352441,114.030591466
9958,820961,833891,22.444377323,114.028172500
9959,820965,833914,22.444585058,114.028211137
9960,820921,833890,22.444367934,114.027783925
9962,820808,833894,22.444403038,114.026686136
9964,820689,833918,22.444618689,114.025529862
9965,820625,833982,22.445196052,114.024907497
9966,820544,833889,22.444355480,114.024121529
9967,820511,833921,22.444644150,114.023800630
9968,820270,833901,22.444461305,114.021459607
9969,820086,833905,22.444495697,114.019672077
9971,820134,834107,22.446320295,114.020136330
9972,820054,834112,22.446364690,114.019359100
9974,820405,834242,22.447541936,114.022767678
10249,840770,820199,22.320793939,114.220571064
10251,835906,819934,22.318406695,114.173360824
10252,835891,819930,22.318370569,114.173215237
10253,837920,821580,22.333270281,114.192910210
10254,835133,821978,22.336864877,114.165856720
10255,838836,823378,22.349506118,114.201804648
10256,840004,820371,22.322349036,114.213136622
10257,838035,822810,22.344377771,114.194027869
10258,837717,822668,22.343095728,114.190940693
10260,841135,818997,22.309938168,114.224110121
10262,839412,820080,22.319722319,114.207389996
10264,836590,819263,22.312347169,114.179999523
10265,838484,822056,22.337568200,114.198385578
10266,831851,822307,22.339830645,114.133996862
10268,830894,824623,22.360742691,114.124699121
10269,835344,818353,22.304129102,114.167907016
10271,834618,834567,22.450549570,114.160844530
10272,835001,834588,22.450739535,114.164565385
10273,838256,831236,22.420468724,114.196183790
10274,838245,831208,22.420215883,114.196076912
10275,838794,831041,22.418707070,114.201409061
10276,838829,830996,22.418300646,114.201748939
10277,837778,834786,22.452527360,114.191544364
10278,839589,835276,22.456949715,114.209139632
10279,835396,834392,22.448969813,114.168402951
10280,824402,839277,22.493042432,114.061560258
10281,845311,819614,22.315493165,114.264642970
10282,845032,822181,22.338676098,114.261949145
10283,846653,828378,22.394629252,114.277724973
10284,840960,830572,22.414467204,114.222445719
10285,846292,819865,22.317754407,114.274165820
10291,837097,814549,22.269776628,114.184917752
10293,837981,814259,22.267157086,114.193494489
10294,837881,814178,22.266425699,114.192524171
10295,837696,814041,22.265188664,114.190729121
10297,837467,814059,22.265351390,114.188507325
10298,832854,816031,22.283156871,114.143746720
10299,832873,815983,22.282723438,114.143931187
10300,832686,815878,22.281774844,114.142116879
10301,832698,815895,22.281928389,114.142233281
10303,832837,816036,22.283201990,114.143581750
10306,841295,813812,22.263113903,114.225646710
10307,835992,815808,22.281146388,114.174196230
10308,837859,813367,22.259101857,114.192309915
10309,839122,808901,22.218769199,114.204555358
10312,839684,809604,22.225116761,114.210007706
10313,834911,814408,22.268502978,114.163708113
10314,833976,814082,22.265558000,114.154636783
10315,837206,813825,22.263238379,114.185974904
10319,841883,815590,22.279168574,114.231357755
10320,836576,819615,22.315525943,114.179863715
10321,818462,835421,22.458169661,114.003878575
10333,834583,820874,22.326894667,114.160518932
10334,842459,818849,22.308597385,114.236959380
10335,840954,821409,22.331720454,114.222360525
10336,841157,821563,22.333110598,114.224331480
10337,839133,820663,22.324987641,114.204683070
10338,839011,820670,22.325051054,114.203498906
10339,811156,815576,22.278868546,113.933208896
10341,831079,824901,22.363253750,114.126494352
10342,818418,836102,22.464318901,114.003443440
10344,844521,820594,22.324347110,114.256980530
10345,844715,819927,22.318322769,114.258860032
10346,844902,819363,22.313228588,114.260671990
10347,811913,817210,22.293635324,113.940529331
10348,812459,816908,22.290915726,113.945832255
10349,812219,817080,22.292465649,113.943500736
10350,812780,816957,22.291362627,113.948946497
10351,813070,817175,22.293335214,113.951757491
10352,812955,817031,22.292033263,113.950643613
10353,812680,816905,22.290891672,113.947976866
10354,812336,816902,22.290859840,113.944638763
10355,812202,817081,22.292474443,113.943335753
10358,833626,821237,22.330171567,114.151229226
10359,811310,817786,22.298828288,113.934668794
10361,842842,814620,22.270405463,114.240659134
10362,842284,819058,22.310485401,114.235261753
10364,845500,818877,22.308836616,114.266473096
10368,842514,819913,22.318205740,114.237497319
10370,831470,813674,22.261868353,114.130324163
11000,803868,812683,22.252621766,113.862551426
11001,804130,812661,22.252427989,113.865093583
11002,804515,812522,22.251179866,113.868831292
11003,805155,811747,22.244192838,113.875055003
11004,805399,811688,22.243664412,113.877423092
11005,805582,811495,22.241924774,113.879201986
11006,805813,811419,22.241242538,113.881444238
11007,806104,811787,22.244570888,113.884260168
11008,806319,812032,22.246787115,113.886341251
11009,806647,811999,22.246494761,113.889523733
11010,806918,811859,22.245235107,113.892155208
11011,807040,812290,22.249129348,113.893330865
11012,808159,812988,22.255451252,113.904174085
11013,808025,813001,22.255566463,113.902873864
11015,806976,812296,22.249182447,113.892709891
11016,806820,811841,22.245070890,113.891204866
11017,806594,811964,22.246177782,113.889010235
11018,806319,812019,22.246669718,113.886341494
11019,806099,811726,22.244019937,113.884212808
11020,805984,811538,22.242320180,113.883100774
11021,805805,811403,22.241097908,113.881366937
11022,805575,811493,22.241906589,113.879134120
11023,805369,811685,22.243636784,113.877132132
11024,805125,811747,22.244192298,113.874763984
11025,804576,812450,22.250530787,113.869424479
11026,804295,812626,22.252114983,113.866694978
11027,804125,812656,22.252382744,113.865045177
11028,806888,811784,22.244557305,113.891865556
11029,807119,811225,22.239513130,113.894116543
11030,806773,810009,22.228526080,113.890782511
11031,807541,809723,22.225956261,113.898236893
11032,808581,809460,22.223598175,113.908328804
11033,808806,809291,22.222075590,113.910514018
11034,809194,809184,22.221115432,113.914279088
11035,809345,809267,22.221867329,113.915742263
11036,809710,809277,22.221963277,113.919282285
12365,834514,818171,22.302484888,114.159852136
12366,837122,818686,22.307136327,114.185162530
12367,835643,820077,22.319697995,114.170808117
12368,842710,817305,22.294653203,114.239389180
12370,837182,818646,22.306775072,114.185744814
12371,837368,819194,22.311723734,114.187550340
12372,836748,819615,22.315525903,114.181533096
12373,836789,819419,22.313755894,114.181930965
12374,836752,820088,22.319797374,114.181572063
12375,839188,826983,22.382060659,114.205228482
12376,830572,825535,22.368977506,114.121569629
12377,832025,822344,22.340165214,114.135685848
12378,834739,819871,22.317837129,114.162034099
12379,842109,819066,22.310558249,114.233563346
12380,824743,832809,22.434636037,114.064921018
12381,839191,820859,22.326757538,114.205246397
12383,839246,820826,22.326459434,114.205780191
12384,818349,836624,22.469032042,114.002767148
12385,828895,824673,22.361186805,114.105290949
12386,835810,817367,22.295225100,114.172429784
12387,815858,829785,22.407245149,113.978651564
12388,815840,830147,22.410513954,113.978472108
12389,838970,823024,22.346309094,114.203104928
12391,835393,811855,22.245448005,114.168386078
12392,841168,815266,22.276244829,114.224418986
12393,841080,845089,22.545561374,114.223655278
12394,839484,820296,22.321672793,114.208089262
12395,818019,835852,22.462057090,113.999569633
12398,820008,833411,22.440033928,114.018919388
12399,820848,834438,22.449315948,114.027069445
12400,815367,828420,22.394912673,113.973900868
12401,840110,831456,22.422452270,114.214192180
12402,840119,831046,22.418749752,114.214278605
12403,818352,836711,22.469817717,114.002795315
12404,839226,823014,22.346218366,114.205590114
12405,834209,820687,22.325205541,114.156888946
12406,840111,831168,22.419851489,114.214201197
12407,840086,831492,22.422777420,114.213959151
12408,839880,831727,22.424900030,114.211958779
12409,843165,832118,22.428420855,114.243868605
12410,845451,831285,22.420887735,114.266068908
12412,835551,833781,22.443452278,114.169909044
12414,818465,835996,22.463362170,114.003901279
12415,818490,835991,22.463317278,114.004144233
12416,828763,823882,22.354043073,114.104013094
12417,832575,825458,22.368287626,114.141017733
12418,832404,825903,22.372305839,114.139356358
12421,819979,833884,22.444305043,114.018632829
12422,827593,825463,22.368314848,114.092645735
12424,831067,839442,22.494565763,114.126330358
12425,831251,839533,22.495388080,114.128118208
12426,831221,839468,22.494801016,114.127826869
12427,830952,839417,22.494339649,114.125212856
12428,833225,821461,22.332193756,114.147336409
12429,834204,819936,22.318423561,114.156841380
12430,842716,817798,22.299105273,114.239449390
12435,833549,821874,22.335923926,114.150480729
12436,833261,821779,22.335065543,114.147685259
12437,838800,829115,22.401314331,114.201464273
12439,835109,821622,22.333649975,114.165624005
12440,835227,821570,22.333180461,114.166769459
12441,835519,819965,22.318686519,114.169604627
12442,833709,843753,22.533501720,114.151998727
12443,833752,843700,22.533023175,114.152416808
12444,835270,841650,22.514512487,114.167174316
12445,839725,835306,22.457220359,114.210461008
12446,842329,819791,22.317104670,114.235701269
12447,835405,819858,22.317720193,114.168498209
12448,831263,825441,22.368130787,114.128279117
12449,831165,825455,22.368256927,114.127327557
12450,831126,825438,22.368103291,114.126948947
12451,829375,825823,22.371573914,114.109946239
12452,835571,834609,22.450929501,114.170102975
12454,818566,836264,22.465783364,114.004879600
12455,835224,811883,22.245700770,114.166746614
12456,833907,821268,22.330451923,114.153956767
12457,815242,829398,22.403742923,113.972674079
12458,841618,815572,22.279006866,114.228786350
12461,835257,834065,22.446016779,114.167052779
12462,846003,818283,22.303469670,114.271351215
12463,846115,818076,22.301599698,114.272436887
12464,845655,818821,22.308330064,114.267977078
12466,833305,812206,22.248615458,114.148130026
12467,826772,825440,22.368102804,114.084674501
12469,833812,816389,22.286391465,114.153042091
12470,841466,815656,22.279765904,114.227311740
12473,834523,815662,22.279827058,114.159942202
12474,834316,812170,22.248291789,114.157937864
12475,834254,812338,22.249808871,114.157336189
12476,832502,812634,22.252479022,114.140339055
12477,831722,813089,22.256586099,114.132770719
12478,831822,813007,22.255845845,114.133741108
12479,831813,812895,22.254834387,114.133654104
12481,835615,817421,22.295712692,114.170537424
12485,842968,815028,22.274089479,114.241883363
12487,837218,815964,22.282554924,114.186092601
12490,831221,815835,22.281382865,114.127901581
12491,843680,810910,22.236898314,114.248772776
12492,843358,811767,22.244638954,114.245653070
12493,839190,816946,22.291420783,114.205229543
12495,817682,835908,22.462559161,113.996294745
12496,818596,835498,22.458866392,114.005179603
12497,839088,821808,22.335327731,114.204248304
12498,843763,814037,22.265136839,114.249592487
12499,841082,830532,22.414105646,114.223630530
12500,831195,824195,22.356878531,114.127622835
12503,820027,833867,22.444151982,114.019099303
12505,811541,815998,22.282685003,113.936938082
12506,816401,830324,22.412118937,113.983918461
12507,811342,818154,22.302151988,113.934973616
12509,835221,834818,22.452816686,114.166702553
12510,817373,813392,22.259225010,113.993558778
12514,810620,810148,22.229842671,113.928094642
12519,833829,811040,22.238086505,114.153215158
12520,844862,818672,22.306988647,114.260280061
12521,832858,815983,22.282723408,114.143785635
12694,809831,827955,22.390637127,113.920147819
12695,809848,827772,22.388984821,113.920315933
12696,809880,827687,22.388217727,113.920628081
12697,809925,827482,22.386367181,113.921068445
12698,810706,825656,22.369889405,113.928681595
12699,812274,825298,22.366679125,113.943911279
12702,813800,826239,22.375197439,113.958714229
12704,814825,826219,22.375029938,113.968667007
12705,819297,833719,22.442808395,114.012009235
12706,820796,834088,22.446154832,114.026567673
12707,820668,834661,22.451328099,114.025318566
12709,818356,834473,22.449607733,114.002859408
12710,820255,834086,22.446131793,114.021312025
12711,820754,833895,22.444411580,114.026161537
12712,821163,833913,22.444577787,114.030134642
12713,820389,834056,22.445862129,114.022614098
12717,818022,826268,22.375509386,113.999708572
12718,815446,828615,22.396674572,113.974665502
12719,815505,828793,22.398282708,113.975236149
12720,821283,833886,22.444335021,114.031300651
12726,835499,818188,22.302639127,114.169411356
12727,811650,825497,22.368467355,113.937849697
12728,812492,840217,22.501406580,113.945804966
12729,824915,841765,22.515513485,114.066527781
12731,826300,840707,22.505968014,114.079996068
12732,826303,840725,22.506130579,114.080025112
12736,825140,833125,22.437492285,114.068775245
12737,824974,832940,22.435820565,114.067164010
12738,825024,832953,22.435938290,114.067649620
12739,825212,833176,22.437953305,114.069474309
12740,825169,833023,22.436571368,114.069057667
12741,830374,825914,22.372399410,114.119645770
12743,825134,842528,22.522405090,114.068651007
12746,836155,817514,22.296552658,114.175777757
12747,835602,821452,22.332115037,114.170409603
12748,836082,825371,22.367505922,114.175068445
12749,832473,825062,22.364711310,114.140028319
12750,842400,819687,22.316165237,114.236389982
12751,836712,819839,22.317548767,114.181183753
12752,839641,816677,22.288990720,114.209605496
12756,844212,820450,22.323048161,114.253980567
12757,834022,822199,22.338859544,114.155071737
12758,822012,824353,22.358253718,114.038467836
12759,822843,824696,22.361357882,114.046532828
12760,829453,825414,22.367880737,114.110705331
12764,826189,841051,22.509073810,114.078915080
12765,826202,841044,22.509010674,114.079041473
12767,835390,820445,22.323021143,114.168352301
12770,839447,822773,22.344041605,114.207735063
12772,819428,817575,22.297021285,114.013452044
12773,819274,817917,22.300108231,114.011953945
12774,819096,818341,22.303935430,114.010221987
12775,819054,818688,22.307068619,114.009810657
12776,817058,818977,22.309657349,113.990435876
12777,819213,818784,22.307937136,114.011352742
12778,819066,818684,22.307032617,114.009927160
12779,819066,818478,22.305172320,114.009929371
12780,819174,818162,22.302319733,114.010980874
12781,819451,817572,22.296994418,114.013675276
12782,820981,821541,22.332850993,114.028485117
12783,824489,823803,22.353305688,114.062520177
12785,824176,823514,22.350693688,114.059483667
12786,824339,823442,22.350044628,114.061066626
12787,824156,823518,22.350729670,114.059289474
12790,824201,823709,22.352454819,114.059724898
12791,824094,823638,22.351812897,114.058686657
12792,824175,823134,22.347262075,114.059476832
12795,837622,821970,22.336792467,114.190017877
12796,807626,818387,22.304198329,113.898906887
12797,808889,817424,22.295522476,113.911180503
12798,808826,817412,22.295413108,113.910569342
12799,809548,817389,22.295216750,113.917576164
12800,809508,817394,22.295261282,113.917187913
12860,809860,827777,22.389030158,113.920432379
12861,809892,827688,22.388226942,113.920744592
12862,809937,827513,22.386647309,113.921184459
12863,809920,827005,22.382059589,113.921027768
12864,810756,825671,22.370025606,113.929166824
12865,811302,825672,22.370042661,113.934468132
12866,811694,825503,22.368522168,113.938276813
12867,812283,825315,22.366832768,113.943998406
12868,812764,825498,22.368491994,113.948665826
12870,813392,826016,22.373178257,113.954755842
12871,813853,826289,22.375649655,113.959228144
12872,814924,825976,22.372836767,113.969631521
12873,809944,827381,22.385455400,113.921254610
12874,829852,825507,22.368722113,114.114578976
12875,833080,816660,22.288837569,114.145938454
12878,835481,818329,22.303912435,114.169236600
12879,835484,819433,22.313882226,114.169265178
12880,831245,839452,22.494656600,114.128060155
12881,835686,826401,22.376807286,114.171223190
12883,821614,834064,22.445945304,114.034514546
12884,841257,818476,22.305232874,114.225292546
12885,836356,818274,22.303415927,114.177728383
12886,833474,821550,22.332997899,114.149753260
12887,837126,818235,22.303063520,114.185201108
12888,832421,822323,22.339976502,114.139530030
12889,839211,821205,22.329882086,114.205441163
12890,818714,836284,22.465965498,114.006317360
12891,830294,825960,22.372814538,114.118868828
12894,841248,819252,22.312240648,114.225207615
12895,835638,826338,22.376238346,114.170757137
12896,835866,825120,22.365239220,114.172971299
12897,829053,826286,22.375753726,114.106817665
12898,828930,826184,22.374832091,114.105623820
12899,814210,810921,22.236872866,113.962906019
12900,814157,810901,22.236691576,113.962392183
12901,817726,814087,22.265505112,113.996975482
12902,811027,815272,22.276121374,113.931961978
12903,811004,815397,22.277249857,113.931736844
12904,812914,817162,22.293215710,113.950243842
12905,818811,833431,22.440202745,114.007291153
